Dataset,TrainingTime,TestingTime,TrainingAccuracy,TestingAccuracy,TrainSize,TestSize,TSLen,MinLen,MaxLen
ToeSegmentation1,2.66,0.021,100,93.4211,40,228,277,0.025,0.2
ToeSegmentation1,2.84,0.023,100,90.7895,40,228,277,0.025,0.2
ToeSegmentation1,3.04,0.028,100,83.7719,40,228,277,0.025,0.2
ToeSegmentation1,1.42,0.015,100,91.2281,40,228,277,0.025,0.2
ToeSegmentation1,1.57,0.012,100,91.6667,40,228,277,0.025,0.2
ToeSegmentation1,2.49,0.023,100,92.1053,40,228,277,0.025,0.2
ToeSegmentation1,2.72,0.025,100,88.5965,40,228,277,0.025,0.2
ToeSegmentation1,3.14,0.028,100,91.2281,40,228,277,0.025,0.2
ToeSegmentation1,3.39,0.041,100,85.5263,40,228,277,0.025,0.2
ToeSegmentation1,3.26,0.042,100,81.5789,40,228,277,0.025,0.2
ToeSegmentation1,1.25,0.015,100,91.2281,40,228,277,0.025,0.2
ToeSegmentation1,1.45,0.019,100,91.6667,40,228,277,0.025,0.2
ToeSegmentation1,1.58,0.028,100,90.7895,40,228,277,0.025,0.2
ToeSegmentation1,2.76,0.021,100,90.7895,40,228,277,0.025,0.2
ToeSegmentation1,3.31,0.028,100,89.0351,40,228,277,0.025,0.2
ToeSegmentation1,1.45,0.016,100,90.7895,40,228,277,0.025,0.2
ToeSegmentation1,1.36,0.02,100,93.8596,40,228,277,0.025,0.2
ToeSegmentation1,2.72,0.019,100,92.9825,40,228,277,0.025,0.2
ToeSegmentation1,1.75,0.022,100,90.7895,40,228,277,0.025,0.2
ToeSegmentation1,1.8,0.027,100,87.2807,40,228,277,0.025,0.2
ToeSegmentation1,4.08,0.032,100,88.5965,40,228,277,0.025,0.2
ToeSegmentation1,2.17,0.021,100,84.6491,40,228,277,0.025,0.2
ToeSegmentation1,2.51,0.028,100,83.3333,40,228,277,0.025,0.2
ToeSegmentation1,2.98,0.035,100,84.6491,40,228,277,0.025,0.2
ToeSegmentation1,1.11,0.013,100,92.5439,40,228,277,0.025,0.2
ToeSegmentation1,1.16,0.019,100,91.2281,40,228,277,0.025,0.2
ToeSegmentation1,1.38,0.012,100,90.3509,40,228,277,0.025,0.2
ToeSegmentation1,2.5,0.027,100,82.8947,40,228,277,0.025,0.2
ToeSegmentation1,2.57,0.029,100,93.8596,40,228,277,0.025,0.2
ToeSegmentation1,2.64,0.019,100,89.9123,40,228,277,0.025,0.2
ToeSegmentation1,2.72,0.019,100,92.1053,40,228,277,0.025,0.2
ToeSegmentation1,2.74,0.025,100,89.0351,40,228,277,0.025,0.2
ToeSegmentation1,1.31,0.011,100,91.2281,40,228,277,0.025,0.2
ToeSegmentation1,1.74,0.014,100,91.6667,40,228,277,0.025,0.2
ToeSegmentation1,2.54,0.021,100,89.9123,40,228,277,0.025,0.2
ToeSegmentation1,2.59,0.023,100,83.3333,40,228,277,0.025,0.2
ToeSegmentation1,2.75,0.021,100,87.7193,40,228,277,0.025,0.2
ToeSegmentation1,3.27,0.034,100,84.6491,40,228,277,0.025,0.2
ToeSegmentation1,3.35,0.042,100,90.7895,40,228,277,0.025,0.2
ToeSegmentation1,1.47,0.023,100,91.6667,40,228,277,0.025,0.2
ToeSegmentation1,1.11,0.026,100,87.2807,40,228,277,0.025,0.2
ToeSegmentation1,2.68,0.023,100,90.3509,40,228,277,0.025,0.2
ToeSegmentation1,3.35,0.031,100,80.2632,40,228,277,0.025,0.2
ToeSegmentation1,1.47,0.02,100,90.7895,40,228,277,0.025,0.2
ToeSegmentation1,1.72,0.021,100,91.6667,40,228,277,0.025,0.2
ToeSegmentation1,3.27,0.033,100,81.1404,40,228,277,0.025,0.2
ToeSegmentation1,1.25,0.021,100,90.3509,40,228,277,0.025,0.2
ToeSegmentation1,2.77,0.027,100,93.4211,40,228,277,0.025,0.2
ToeSegmentation1,1.63,0.027,100,85.9649,40,228,277,0.025,0.2
ToeSegmentation1,3.29,0.048,100,81.5789,40,228,277,0.025,0.2
ToeSegmentation1,4.19,0.036,100,88.1579,40,228,277,0.025,0.2
ToeSegmentation1,4.2,0.036,100,90.7895,40,228,277,0.025,0.2
ToeSegmentation1,1.25,0.013,100,89.4737,40,228,277,0.025,0.2
ToeSegmentation1,2.1,0.017,100,93.4211,40,228,277,0.025,0.2
ToeSegmentation1,2.99,0.037,100,92.5439,40,228,277,0.025,0.2
ToeSegmentation1,1.03,0.022,100,90.7895,40,228,277,0.025,0.2
ToeSegmentation1,1.11,0.014,100,92.5439,40,228,277,0.025,0.2
ToeSegmentation1,1.17,0.014,100,89.4737,40,228,277,0.025,0.2
ToeSegmentation1,1.28,0.017,100,90.7895,40,228,277,0.025,0.2
ToeSegmentation1,2.35,0.019,100,84.2105,40,228,277,0.025,0.2
ToeSegmentation1,2.57,0.018,100,90.7895,40,228,277,0.025,0.2
ToeSegmentation1,2.58,0.022,100,93.4211,40,228,277,0.025,0.2
ToeSegmentation1,2.75,0.023,100,88.5965,40,228,277,0.025,0.2
ToeSegmentation1,1.07,0.014,100,92.9825,40,228,277,0.025,0.2
ToeSegmentation1,1.33,0.026,100,90.7895,40,228,277,0.025,0.2
ToeSegmentation1,1.76,0.019,100,90.7895,40,228,277,0.025,0.2
ToeSegmentation1,2.34,0.022,100,82.8947,40,228,277,0.025,0.2
ToeSegmentation1,2.5,0.023,100,80.2632,40,228,277,0.025,0.2
ToeSegmentation1,2.59,0.02,100,92.9825,40,228,277,0.025,0.2
ToeSegmentation1,2.69,0.027,100,91.6667,40,228,277,0.025,0.2
ToeSegmentation2,6.67,0.012,100,73.0769,36,130,343,0.025,0.3
ToeSegmentation2,2.12,0.02,100,91.5385,36,130,343,0.025,0.3
ToeSegmentation2,3.59,0.026,100,93.0769,36,130,343,0.025,0.3
ToeSegmentation2,3.71,0.014,100,65.3846,36,130,343,0.025,0.3
ToeSegmentation2,4.6,0.014,100,83.8462,36,130,343,0.025,0.3
ToeSegmentation2,7.21,0.023,100,64.6154,36,130,343,0.025,0.3
ToeSegmentation2,1.75,0.015,100,93.0769,36,130,343,0.025,0.3
ToeSegmentation2,8.16,0.02,100,76.9231,36,130,343,0.025,0.3
ToeSegmentation2,5.56,0.018,100,64.6154,36,130,343,0.025,0.3
ToeSegmentation2,2.41,0.015,100,93.8462,36,130,343,0.025,0.3
ToeSegmentation2,2.6,0.023,100,93.8462,36,130,343,0.025,0.3
ToeSegmentation2,3.21,0.027,100,73.0769,36,130,343,0.025,0.3
ToeSegmentation2,3.4,0.02,100,73.8462,36,130,343,0.025,0.3
ToeSegmentation2,6.82,0.026,100,65.3846,36,130,343,0.025,0.3
ToeSegmentation2,8.41,0.013,100,75.3846,36,130,343,0.025,0.3
ToeSegmentation2,10.14,0.02,100,79.2308,36,130,343,0.025,0.3
ToeSegmentation2,6.91,0.015,100,69.2308,36,130,343,0.025,0.3
ToeSegmentation2,2.12,0.019,100,92.3077,36,130,343,0.025,0.3
ToeSegmentation2,6.09,0.017,100,62.3077,36,130,343,0.025,0.3
ToeSegmentation2,7.93,0.034,100,62.3077,36,130,343,0.025,0.3
ToeSegmentation2,10.49,0.018,100,66.1538,36,130,343,0.025,0.3
ToeSegmentation2,5.93,0.018,100,74.6154,36,130,343,0.025,0.3
ToeSegmentation2,8.26,0.033,100,85.3846,36,130,343,0.025,0.3
ToeSegmentation2,3.12,0.014,100,94.6154,36,130,343,0.025,0.3
ToeSegmentation2,3.06,0.027,100,91.5385,36,130,343,0.025,0.3
ToeSegmentation2,4.14,0.018,100,94.6154,36,130,343,0.025,0.3
ToeSegmentation2,10.17,0.019,100,78.4615,36,130,343,0.025,0.3
ToeSegmentation2,4.13,0.025,100,93.8462,36,130,343,0.025,0.3
ToeSegmentation2,5.61,0.018,100,63.0769,36,130,343,0.025,0.3
ToeSegmentation2,7.36,0.014,100,70,36,130,343,0.025,0.3
ToeSegmentation2,7.04,0.027,100,74.6154,36,130,343,0.025,0.3
ToeSegmentation2,9.08,0.02,100,70.7692,36,130,343,0.025,0.3
ToeSegmentation2,3.06,0.015,100,93.8462,36,130,343,0.025,0.3
ToeSegmentation2,3.14,0.016,100,94.6154,36,130,343,0.025,0.3
ToeSegmentation2,3.38,0.03,100,73.0769,36,130,343,0.025,0.3
ToeSegmentation2,9.84,0.019,100,73.8462,36,130,343,0.025,0.3
ToeSegmentation2,4.52,0.014,100,84.6154,36,130,343,0.025,0.3
ToeSegmentation2,5.93,0.01,100,74.6154,36,130,343,0.025,0.3
ToeSegmentation2,8.03,0.022,100,73.0769,36,130,343,0.025,0.3
ToeSegmentation2,1.97,0.017,100,70,36,130,343,0.025,0.3
ToeSegmentation2,2.45,0.019,100,73.0769,36,130,343,0.025,0.3
ToeSegmentation2,6.38,0.01,100,75.3846,36,130,343,0.025,0.3
ToeSegmentation2,7.59,0.015,100,70,36,130,343,0.025,0.3
ToeSegmentation2,1.62,0.014,100,92.3077,36,130,343,0.025,0.3
ToeSegmentation2,1.96,0.016,100,73.0769,36,130,343,0.025,0.3
ToeSegmentation2,2.44,0.017,100,73.8462,36,130,343,0.025,0.3
ToeSegmentation2,2.63,0.019,100,73.0769,36,130,343,0.025,0.3
ToeSegmentation2,2.95,0.02,100,94.6154,36,130,343,0.025,0.3
ToeSegmentation2,3.23,0.015,100,93.8462,36,130,343,0.025,0.3
ToeSegmentation2,3.26,0.017,100,93.0769,36,130,343,0.025,0.3
ToeSegmentation2,4.48,0.013,100,62.3077,36,130,343,0.025,0.3
ToeSegmentation2,4.87,0.013,100,80.7692,36,130,343,0.025,0.3
ToeSegmentation2,5.21,0.017,100,74.6154,36,130,343,0.025,0.3
ToeSegmentation2,5.23,0.018,100,66.1538,36,130,343,0.025,0.3
ToeSegmentation2,5.57,0.012,100,75.3846,36,130,343,0.025,0.3
ToeSegmentation2,5.75,0.011,100,73.0769,36,130,343,0.025,0.3
ToeSegmentation2,5.97,0.013,100,71.5385,36,130,343,0.025,0.3
ToeSegmentation2,6.34,0.01,100,70.7692,36,130,343,0.025,0.3
ToeSegmentation2,6.84,0.011,100,71.5385,36,130,343,0.025,0.3
ToeSegmentation2,7.01,0.013,100,72.3077,36,130,343,0.025,0.3
ToeSegmentation2,7.86,0.01,100,63.8462,36,130,343,0.025,0.3
ToeSegmentation2,1.83,0.016,100,92.3077,36,130,343,0.025,0.3
ToeSegmentation2,5.45,0.018,100,76.1538,36,130,343,0.025,0.3
ToeSegmentation2,5.94,0.01,100,57.6923,36,130,343,0.025,0.3
ToeSegmentation2,6.03,0.017,100,84.6154,36,130,343,0.025,0.3
ToeSegmentation2,7.23,0.015,100,73.0769,36,130,343,0.025,0.3
ToeSegmentation2,2.14,0.013,100,74.6154,36,130,343,0.025,0.3
ToeSegmentation2,3.56,0.02,100,93.0769,36,130,343,0.025,0.3
ToeSegmentation2,11.16,0.016,100,73.8462,36,130,343,0.025,0.3
ToeSegmentation2,2.33,0.02,100,91.5385,36,130,343,0.025,0.3
ToeSegmentation2,3.2,0.028,100,93.8462,36,130,343,0.025,0.3
ToeSegmentation2,3.41,0.02,100,94.6154,36,130,343,0.025,0.3
ToeSegmentation2,4.88,0.034,100,94.6154,36,130,343,0.025,0.3
ToeSegmentation2,5.32,0.012,100,74.6154,36,130,343,0.025,0.3
ToeSegmentation2,5.69,0.018,100,63.0769,36,130,343,0.025,0.3
ToeSegmentation2,6.04,0.01,100,70,36,130,343,0.025,0.3
ToeSegmentation2,8.06,0.023,100,83.0769,36,130,343,0.025,0.3
ToeSegmentation2,2.68,0.017,100,71.5385,36,130,343,0.025,0.3
ToeSegmentation2,2.78,0.016,100,93.8462,36,130,343,0.025,0.3
ToeSegmentation2,2.76,0.028,100,71.5385,36,130,343,0.025,0.3
ToeSegmentation2,4.98,0.018,100,73.8462,36,130,343,0.025,0.3
ToeSegmentation2,7.66,0.022,100,62.3077,36,130,343,0.025,0.3
ToeSegmentation2,2.93,0.028,100,92.3077,36,130,343,0.025,0.3
ToeSegmentation2,3.49,0.029,100,75.3846,36,130,343,0.025,0.3
ToeSegmentation2,10.04,0.02,100,79.2308,36,130,343,0.025,0.3
ToeSegmentation2,4.97,0.018,100,74.6154,36,130,343,0.025,0.3
ToeSegmentation2,1.86,0.02,100,90.7692,36,130,343,0.025,0.3
ToeSegmentation2,2.81,0.015,100,94.6154,36,130,343,0.025,0.3
ToeSegmentation2,2.95,0.033,100,93.0769,36,130,343,0.025,0.3
ToeSegmentation2,3.24,0.02,100,93.0769,36,130,343,0.025,0.3
ToeSegmentation2,5.44,0.019,100,65.3846,36,130,343,0.025,0.3
ToeSegmentation2,5.38,0.026,100,94.6154,36,130,343,0.025,0.3
ToeSegmentation2,6.45,0.025,100,94.6154,36,130,343,0.025,0.3
ToeSegmentation2,3.08,0.014,100,94.6154,36,130,343,0.025,0.3
ToeSegmentation2,4.26,0.013,100,64.6154,36,130,343,0.025,0.3
ToeSegmentation2,10.43,0.019,100,78.4615,36,130,343,0.025,0.3
ToeSegmentation2,4.45,0.013,100,73.0769,36,130,343,0.025,0.3
ToeSegmentation2,5.29,0.011,100,72.3077,36,130,343,0.025,0.3
ToeSegmentation2,10.98,0.019,100,70,36,130,343,0.025,0.3
Trace,4.62,0.018,100,98,100,100,275,0.025,0.3
Trace,4.65,0.017,100,100,100,100,275,0.025,0.3
Trace,4.74,0.014,100,99,100,100,275,0.025,0.3
Trace,4.76,0.019,100,100,100,100,275,0.025,0.3
Trace,4.91,0.017,100,99,100,100,275,0.025,0.3
Trace,5.18,0.02,100,100,100,100,275,0.025,0.3
Trace,4.27,0.015,100,100,100,100,275,0.025,0.3
Trace,4.34,0.014,100,97,100,100,275,0.025,0.3
Trace,4.39,0.017,100,100,100,100,275,0.025,0.3
Trace,5.5,0.02,100,100,100,100,275,0.025,0.3
Trace,5.49,0.024,100,100,100,100,275,0.025,0.3
Trace,5.61,0.018,100,98,100,100,275,0.025,0.3
Trace,6.66,0.031,100,100,100,100,275,0.025,0.3
Trace,4.05,0.014,100,98,100,100,275,0.025,0.3
Trace,4.8,0.018,100,100,100,100,275,0.025,0.3
Trace,5.7,0.019,100,100,100,100,275,0.025,0.3
Trace,5.74,0.019,100,99,100,100,275,0.025,0.3
Trace,4.12,0.014,100,100,100,100,275,0.025,0.3
Trace,4.89,0.019,100,100,100,100,275,0.025,0.3
Trace,5.46,0.021,100,100,100,100,275,0.025,0.3
Trace,5.58,0.023,100,100,100,100,275,0.025,0.3
Trace,5.86,0.022,100,97,100,100,275,0.025,0.3
Trace,6.79,0.027,100,100,100,100,275,0.025,0.3
Trace,6.8,0.03,100,100,100,100,275,0.025,0.3
Trace,5.67,0.021,100,100,100,100,275,0.025,0.3
Trace,4.62,0.019,100,96,100,100,275,0.025,0.3
Trace,5.11,0.02,100,98,100,100,275,0.025,0.3
Trace,5.6,0.023,100,100,100,100,275,0.025,0.3
Trace,5.69,0.02,100,98,100,100,275,0.025,0.3
Trace,6.57,0.031,100,100,100,100,275,0.025,0.3
Trace,6.66,0.03,100,100,100,100,275,0.025,0.3
Trace,6.7,0.031,100,100,100,100,275,0.025,0.3
Trace,4.2,0.014,100,99,100,100,275,0.025,0.3
Trace,4.22,0.021,100,99,100,100,275,0.025,0.3
Trace,4.28,0.016,100,100,100,100,275,0.025,0.3
Trace,4.9,0.018,100,100,100,100,275,0.025,0.3
Trace,5.35,0.021,100,100,100,100,275,0.025,0.3
Trace,5.61,0.022,100,99,100,100,275,0.025,0.3
Trace,5.67,0.019,100,100,100,100,275,0.025,0.3
Trace,5.8,0.021,100,100,100,100,275,0.025,0.3
Trace,6.54,0.026,100,100,100,100,275,0.025,0.3
Trace,6.66,0.031,100,100,100,100,275,0.025,0.3
Trace,6.71,0.032,100,97,100,100,275,0.025,0.3
Trace,6.87,0.031,100,100,100,100,275,0.025,0.3
Trace,6.88,0.028,100,100,100,100,275,0.025,0.3
Trace,7.01,0.031,100,100,100,100,275,0.025,0.3
Trace,8.88,0.028,100,99,100,100,275,0.025,0.3
Trace,8.84,0.03,100,100,100,100,275,0.025,0.3
Trace,9.39,0.034,100,100,100,100,275,0.025,0.3
Trace,4.06,0.016,100,100,100,100,275,0.025,0.3
Trace,4.34,0.016,100,100,100,100,275,0.025,0.3
Trace,4.4,0.018,100,100,100,100,275,0.025,0.3
Trace,4.45,0.016,100,100,100,100,275,0.025,0.3
Trace,4.69,0.015,100,99,100,100,275,0.025,0.3
Trace,4.77,0.018,100,97,100,100,275,0.025,0.3
Trace,5.51,0.022,100,100,100,100,275,0.025,0.3
Trace,5.6,0.022,100,100,100,100,275,0.025,0.3
Trace,5.99,0.019,100,99,100,100,275,0.025,0.3
Trace,4.16,0.016,100,99,100,100,275,0.025,0.3
Trace,4.19,0.016,100,100,100,100,275,0.025,0.3
Trace,4.24,0.014,100,100,100,100,275,0.025,0.3
Trace,4.26,0.015,100,98,100,100,275,0.025,0.3
Trace,4.3,0.016,100,100,100,100,275,0.025,0.3
Trace,4.34,0.016,100,100,100,100,275,0.025,0.3
Trace,4.37,0.018,100,100,100,100,275,0.025,0.3
Trace,4.58,0.017,100,100,100,100,275,0.025,0.3
Trace,4.66,0.018,100,100,100,100,275,0.025,0.3
Trace,4.77,0.017,100,100,100,100,275,0.025,0.3
Trace,4.72,0.017,100,100,100,100,275,0.025,0.3
Trace,4.82,0.017,100,99,100,100,275,0.025,0.3
Trace,5.05,0.019,100,99,100,100,275,0.025,0.3
Trace,5.08,0.02,100,100,100,100,275,0.025,0.3
Trace,5.18,0.022,100,97,100,100,275,0.025,0.3
Trace,6.15,0.027,100,100,100,100,275,0.025,0.3
Trace,4.18,0.017,100,100,100,100,275,0.025,0.3
Trace,4.22,0.016,100,100,100,100,275,0.025,0.3
Trace,4.36,0.014,100,100,100,100,275,0.025,0.3
Trace,5.44,0.023,100,100,100,100,275,0.025,0.3
Trace,5.65,0.021,100,99,100,100,275,0.025,0.3
Trace,5.79,0.019,100,100,100,100,275,0.025,0.3
Trace,6.9,0.029,100,100,100,100,275,0.025,0.3
Trace,4.11,0.012,100,98,100,100,275,0.025,0.3
Trace,5.5,0.021,100,100,100,100,275,0.025,0.3
Trace,5.54,0.017,100,99,100,100,275,0.025,0.3
Trace,4.12,0.016,100,100,100,100,275,0.025,0.3
Trace,4.19,0.017,100,100,100,100,275,0.025,0.3
Trace,4.56,0.016,100,99,100,100,275,0.025,0.3
Trace,5.44,0.021,100,99,100,100,275,0.025,0.3
Trace,5.52,0.02,100,99,100,100,275,0.025,0.3
Trace,5.73,0.02,100,100,100,100,275,0.025,0.3
Trace,6.38,0.03,100,100,100,100,275,0.025,0.3
Trace,6.83,0.023,100,99,100,100,275,0.025,0.3
Trace,5.71,0.017,100,100,100,100,275,0.025,0.3
Trace,5.55,0.02,100,100,100,100,275,0.025,0.3
Trace,5.68,0.021,100,100,100,100,275,0.025,0.3
Trace,6.73,0.03,100,100,100,100,275,0.025,0.3
Trace,6.85,0.026,100,98,100,100,275,0.025,0.3
Trace,6.86,0.027,100,98,100,100,275,0.025,0.3
Trace,4.3,0.011,100,97,100,100,275,0.025,0.3
TwoLeadECG,0.56,0.073,100,89.2888,23,1139,82,0.025,0.3
TwoLeadECG,0.36,0.021,100,87.5329,23,1139,82,0.025,0.3
TwoLeadECG,0.36,0.035,100,85.6014,23,1139,82,0.025,0.3
TwoLeadECG,0.39,0.027,100,91.4838,23,1139,82,0.025,0.3
TwoLeadECG,0.42,0.042,100,93.8543,23,1139,82,0.025,0.3
TwoLeadECG,0.44,0.037,100,86.3038,23,1139,82,0.025,0.3
TwoLeadECG,0.52,0.039,100,94.1176,23,1139,82,0.025,0.3
TwoLeadECG,0.47,0.076,100,95.5224,23,1139,82,0.025,0.3
TwoLeadECG,0.49,0.056,100,96.9271,23,1139,82,0.025,0.3
TwoLeadECG,0.55,0.078,100,91.396,23,1139,82,0.025,0.3
TwoLeadECG,0.56,0.063,100,85.2502,23,1139,82,0.025,0.3
TwoLeadECG,0.57,0.069,100,95.4346,23,1139,82,0.025,0.3
TwoLeadECG,0.59,0.084,100,87.2695,23,1139,82,0.025,0.3
TwoLeadECG,0.62,0.073,100,82.7041,23,1139,82,0.025,0.3
TwoLeadECG,0.64,0.079,100,93.3275,23,1139,82,0.025,0.3
TwoLeadECG,0.93,0.136,100,92.9763,23,1139,82,0.025,0.3
TwoLeadECG,0.74,0.115,100,94.2054,23,1139,82,0.025,0.3
TwoLeadECG,0.73,0.15,100,86.655,23,1139,82,0.025,0.3
TwoLeadECG,0.44,0.059,100,87.1817,23,1139,82,0.025,0.3
TwoLeadECG,0.54,0.066,100,94.9078,23,1139,82,0.025,0.3
TwoLeadECG,0.35,0.022,100,78.9289,23,1139,82,0.025,0.3
TwoLeadECG,0.34,0.053,100,80.158,23,1139,82,0.025,0.3
TwoLeadECG,0.38,0.053,100,90.4302,23,1139,82,0.025,0.3
TwoLeadECG,0.47,0.056,100,85.777,23,1139,82,0.025,0.3
TwoLeadECG,0.49,0.048,100,96.4004,23,1139,82,0.025,0.3
TwoLeadECG,0.57,0.064,100,92.5373,23,1139,82,0.025,0.3
TwoLeadECG,0.63,0.095,100,91.6594,23,1139,82,0.025,0.3
TwoLeadECG,0.32,0.046,100,82.0896,23,1139,82,0.025,0.3
TwoLeadECG,0.31,0.057,100,89.1133,23,1139,82,0.025,0.3
TwoLeadECG,0.33,0.061,100,93.2397,23,1139,82,0.025,0.3
TwoLeadECG,0.38,0.027,100,83.5821,23,1139,82,0.025,0.3
TwoLeadECG,0.36,0.06,100,96.3126,23,1139,82,0.025,0.3
TwoLeadECG,0.37,0.061,100,96.137,23,1139,82,0.025,0.3
TwoLeadECG,0.31,0.044,100,91.6594,23,1139,82,0.025,0.3
TwoLeadECG,0.32,0.042,100,87.0061,23,1139,82,0.025,0.3
TwoLeadECG,0.38,0.029,100,85.5136,23,1139,82,0.025,0.3
TwoLeadECG,0.44,0.05,100,89.5522,23,1139,82,0.025,0.3
TwoLeadECG,0.47,0.072,100,88.9377,23,1139,82,0.025,0.3
TwoLeadECG,0.57,0.065,100,92.9763,23,1139,82,0.025,0.3
TwoLeadECG,0.34,0.036,100,89.1133,23,1139,82,0.025,0.3
TwoLeadECG,0.57,0.034,100,89.0255,23,1139,82,0.025,0.3
TwoLeadECG,0.52,0.104,100,93.8543,23,1139,82,0.025,0.3
TwoLeadECG,0.63,0.033,100,89.2011,23,1139,82,0.025,0.3
TwoLeadECG,0.63,0.063,100,95.1712,23,1139,82,0.025,0.3
TwoLeadECG,0.55,0.083,100,95.3468,23,1139,82,0.025,0.3
TwoLeadECG,0.34,0.044,100,88.9377,23,1139,82,0.025,0.3
TwoLeadECG,0.41,0.03,100,86.216,23,1139,82,0.025,0.3
TwoLeadECG,0.47,0.036,100,90.2546,23,1139,82,0.025,0.3
TwoLeadECG,0.5,0.035,100,94.9956,23,1139,82,0.025,0.3
TwoLeadECG,0.46,0.054,100,84.899,23,1139,82,0.025,0.3
TwoLeadECG,0.48,0.073,100,91.8349,23,1139,82,0.025,0.3
TwoLeadECG,0.49,0.068,100,95.1712,23,1139,82,0.025,0.3
TwoLeadECG,0.55,0.047,100,91.396,23,1139,82,0.025,0.3
TwoLeadECG,0.64,0.069,100,84.1089,23,1139,82,0.025,0.3
TwoLeadECG,0.39,0.045,100,87.4451,23,1139,82,0.025,0.3
TwoLeadECG,0.4,0.047,100,96.8393,23,1139,82,0.025,0.3
TwoLeadECG,0.51,0.066,100,94.5566,23,1139,82,0.025,0.3
TwoLeadECG,0.59,0.081,100,90.518,23,1139,82,0.025,0.3
TwoLeadECG,0.6,0.074,100,95.9614,23,1139,82,0.025,0.3
TwoLeadECG,0.64,0.081,100,89.2888,23,1139,82,0.025,0.3
TwoLeadECG,0.61,0.116,100,97.4539,23,1139,82,0.025,0.3
TwoLeadECG,0.6,0.052,100,87.0939,23,1139,82,0.025,0.3
TwoLeadECG,0.49,0.048,100,80.158,23,1139,82,0.025,0.3
TwoLeadECG,0.53,0.047,100,89.9034,23,1139,82,0.025,0.3
TwoLeadECG,0.46,0.041,100,80.7726,23,1139,82,0.025,0.3
TwoLeadECG,0.5,0.062,100,92.0105,23,1139,82,0.025,0.3
TwoLeadECG,0.49,0.068,100,86.3038,23,1139,82,0.025,0.3
TwoLeadECG,0.56,0.065,100,97.6295,23,1139,82,0.025,0.3
TwoLeadECG,0.58,0.06,100,86.8306,23,1139,82,0.025,0.3
TwoLeadECG,0.6,0.092,100,91.6594,23,1139,82,0.025,0.3
TwoLeadECG,0.31,0.052,100,95.3468,23,1139,82,0.025,0.3
TwoLeadECG,0.31,0.05,100,82.7041,23,1139,82,0.025,0.3
TwoLeadECG,0.41,0.032,100,95.4346,23,1139,82,0.025,0.3
TwoLeadECG,0.36,0.047,100,91.6594,23,1139,82,0.025,0.3
TwoLeadECG,0.49,0.035,100,88.6743,23,1139,82,0.025,0.3
TwoLeadECG,0.51,0.058,100,90.6936,23,1139,82,0.025,0.3
TwoLeadECG,0.55,0.039,100,86.3038,23,1139,82,0.025,0.3
TwoLeadECG,0.55,0.068,100,87.5329,23,1139,82,0.025,0.3
TwoLeadECG,0.59,0.071,100,85.4258,23,1139,82,0.025,0.3
TwoLeadECG,0.58,0.087,100,87.3573,23,1139,82,0.025,0.3
TwoLeadECG,0.66,0.069,100,89.9034,23,1139,82,0.025,0.3
TwoLeadECG,0.69,0.074,100,81.3872,23,1139,82,0.025,0.3
TwoLeadECG,0.92,0.138,100,94.2054,23,1139,82,0.025,0.3
TwoLeadECG,0.75,0.101,100,99.122,23,1139,82,0.025,0.3
TwoLeadECG,0.93,0.161,100,97.1905,23,1139,82,0.025,0.3
TwoLeadECG,0.38,0.042,100,93.2397,23,1139,82,0.025,0.3
TwoLeadECG,0.39,0.035,100,78.4021,23,1139,82,0.025,0.3
TwoLeadECG,0.41,0.056,100,83.0553,23,1139,82,0.025,0.3
TwoLeadECG,0.43,0.046,100,93.8543,23,1139,82,0.025,0.3
TwoLeadECG,0.48,0.075,100,95.9614,23,1139,82,0.025,0.3
TwoLeadECG,0.53,0.068,100,85.4258,23,1139,82,0.025,0.3
Wine,44.37,0.001,100,64.8148,57,54,234,0.025,0.4
Wine,34.86,0.003,100,79.6296,57,54,234,0.025,0.4
Wine,35.49,0.003,100,70.3704,57,54,234,0.025,0.4
Wine,53.78,0.007,100,77.7778,57,54,234,0.025,0.4
Wine,44.58,0.006,100,46.2963,57,54,234,0.025,0.4
Wine,62.57,0.003,100,61.1111,57,54,234,0.025,0.4
Wine,36.45,0.003,100,74.0741,57,54,234,0.025,0.4
Wine,36.84,0.004,100,51.8519,57,54,234,0.025,0.4
Wine,63.78,0.004,100,62.963,57,54,234,0.025,0.4
Wine,64.05,0.003,100,62.963,57,54,234,0.025,0.4
Wine,64.98,0.006,100,59.2593,57,54,234,0.025,0.4
Wine,38.47,0.003,100,59.2593,57,54,234,0.025,0.4
Wine,66.41,0.003,100,59.2593,57,54,234,0.025,0.4
Wine,40.14,0.004,100,62.963,57,54,234,0.025,0.4
Wine,40.24,0.004,100,70.3704,57,54,234,0.025,0.4
Wine,42.13,0.003,100,57.4074,57,54,234,0.025,0.4
Wine,42.85,0.002,100,59.2593,57,54,234,0.025,0.4
Wine,56.68,0.003,100,53.7037,57,54,234,0.025,0.4
Wine,43.46,0.004,100,59.2593,57,54,234,0.025,0.4
Wine,43.55,0.003,100,68.5185,57,54,234,0.025,0.4
Wine,43.46,0.006,100,62.963,57,54,234,0.025,0.4
Wine,43.59,0.003,100,68.5185,57,54,234,0.025,0.4
Wine,43.69,0.004,100,70.3704,57,54,234,0.025,0.4
Wine,58.63,0.003,100,55.5556,57,54,234,0.025,0.4
Wine,38.96,0.002,100,59.2593,57,54,234,0.025,0.4
