Dataset,TrainingTime,TestingTime,TrainingAccuracy,TestingAccuracy,TrainSize,TestSize,TSLen,MinLen,MaxLen
BeetleFly,6.58,0.011,100,70,20,20,512,0.25,0.67
BeetleFly,15.39,0.008,100,60,20,20,512,0.25,0.67
BeetleFly,15.53,0.006,100,75,20,20,512,0.25,0.67
BeetleFly,16.28,0.006,100,75,20,20,512,0.25,0.67
BeetleFly,16,0.005,100,70,20,20,512,0.25,0.67
BeetleFly,15.64,0.005,100,75,20,20,512,0.25,0.67
BeetleFly,28.16,0.01,100,70,20,20,512,0.25,0.67
BeetleFly,4.31,0.006,100,65,20,20,512,0.25,0.67
BeetleFly,14.53,0.008,100,55,20,20,512,0.25,0.67
BeetleFly,3.79,0.007,100,65,20,20,512,0.25,0.67
BeetleFly,3.82,0.007,100,65,20,20,512,0.25,0.67
BeetleFly,27.8,0.01,100,65,20,20,512,0.25,0.67
BeetleFly,29.32,0.009,100,70,20,20,512,0.25,0.67
BeetleFly,3.89,0.007,100,65,20,20,512,0.25,0.67
BeetleFly,4.45,0.006,100,70,20,20,512,0.25,0.67
BeetleFly,30.81,0.009,100,70,20,20,512,0.25,0.67
BeetleFly,17.39,0.006,100,70,20,20,512,0.25,0.67
BeetleFly,26.01,0.014,100,65,20,20,512,0.25,0.67
BeetleFly,26.05,0.015,100,60,20,20,512,0.25,0.67
BeetleFly,26.77,0.01,100,75,20,20,512,0.25,0.67
BeetleFly,3.81,0.006,100,65,20,20,512,0.25,0.67
BeetleFly,4.03,0.007,100,65,20,20,512,0.25,0.67
BeetleFly,15.66,0.005,100,75,20,20,512,0.25,0.67
BeetleFly,3.87,0.006,100,75,20,20,512,0.25,0.67
BeetleFly,15.12,0.008,100,60,20,20,512,0.25,0.67
BeetleFly,15.28,0.006,100,70,20,20,512,0.25,0.67
BeetleFly,15.34,0.008,100,60,20,20,512,0.25,0.67
BeetleFly,15.36,0.008,100,60,20,20,512,0.25,0.67
BeetleFly,15.87,0.006,100,75,20,20,512,0.25,0.67
BeetleFly,15.31,0.005,100,75,20,20,512,0.25,0.67
BeetleFly,15.55,0.005,100,75,20,20,512,0.25,0.67
BeetleFly,6.68,0.012,100,65,20,20,512,0.25,0.67
BeetleFly,15.65,0.006,100,70,20,20,512,0.25,0.67
BeetleFly,26.64,0.015,100,45,20,20,512,0.25,0.67
BeetleFly,27.87,0.015,100,65,20,20,512,0.25,0.67
BeetleFly,27.88,0.014,100,60,20,20,512,0.25,0.67
BeetleFly,14.93,0.006,100,75,20,20,512,0.25,0.67
BeetleFly,6.42,0.011,100,65,20,20,512,0.25,0.67
BeetleFly,7.12,0.011,100,70,20,20,512,0.25,0.67
BeetleFly,14.64,0.012,100,65,20,20,512,0.25,0.67
BeetleFly,14.96,0.005,100,75,20,20,512,0.25,0.67
BeetleFly,15.06,0.006,100,75,20,20,512,0.25,0.67
BeetleFly,15.34,0.005,100,75,20,20,512,0.25,0.67
BeetleFly,15.49,0.005,100,65,20,20,512,0.25,0.67
BeetleFly,26.68,0.01,100,70,20,20,512,0.25,0.67
BeetleFly,28.09,0.009,100,65,20,20,512,0.25,0.67
BeetleFly,14.73,0.005,100,70,20,20,512,0.25,0.67
BeetleFly,14.87,0.006,100,70,20,20,512,0.25,0.67
BeetleFly,15.57,0.006,100,75,20,20,512,0.25,0.67
BeetleFly,16.91,0.005,100,70,20,20,512,0.25,0.67
BeetleFly,3.89,0.007,100,75,20,20,512,0.25,0.67
BeetleFly,4.63,0.007,100,65,20,20,512,0.25,0.67
BeetleFly,25.61,0.009,100,75,20,20,512,0.25,0.67
BeetleFly,26.35,0.009,100,75,20,20,512,0.25,0.67
BeetleFly,14.86,0.005,100,75,20,20,512,0.25,0.67
BeetleFly,15,0.008,100,55,20,20,512,0.25,0.67
BeetleFly,15.03,0.006,100,80,20,20,512,0.25,0.67
BeetleFly,15.03,0.009,100,60,20,20,512,0.25,0.67
BeetleFly,15.31,0.006,100,75,20,20,512,0.25,0.67
BeetleFly,15.77,0.006,100,75,20,20,512,0.25,0.67
BeetleFly,16.23,0.005,100,75,20,20,512,0.25,0.67
BeetleFly,4.1,0.007,100,65,20,20,512,0.25,0.67
BeetleFly,14.97,0.005,100,75,20,20,512,0.25,0.67
BeetleFly,7.05,0.011,100,65,20,20,512,0.25,0.67
BeetleFly,15.69,0.006,100,80,20,20,512,0.25,0.67
BeetleFly,15.71,0.006,100,75,20,20,512,0.25,0.67
BeetleFly,30.37,0.009,100,70,20,20,512,0.25,0.67
BeetleFly,16.46,0.005,100,75,20,20,512,0.25,0.67
BeetleFly,28.33,0.009,100,75,20,20,512,0.25,0.67
BeetleFly,29.86,0.009,100,70,20,20,512,0.25,0.67
BeetleFly,14.8,0.005,100,70,20,20,512,0.25,0.67
BeetleFly,31.75,0.01,100,70,20,20,512,0.25,0.67
BeetleFly,4.29,0.006,100,65,20,20,512,0.25,0.67
BeetleFly,24.87,0.01,100,75,20,20,512,0.25,0.67
BeetleFly,3.67,0.006,100,65,20,20,512,0.25,0.67
BeetleFly,4.06,0.007,100,65,20,20,512,0.25,0.67
BeetleFly,28.23,0.009,100,80,20,20,512,0.25,0.67
BeetleFly,14.63,0.006,100,75,20,20,512,0.25,0.67
BeetleFly,15.46,0.009,100,65,20,20,512,0.25,0.67
BeetleFly,15.8,0.013,100,80,20,20,512,0.25,0.67
BeetleFly,14.72,0.006,100,75,20,20,512,0.25,0.67
BeetleFly,15.21,0.008,100,60,20,20,512,0.25,0.67
BeetleFly,24.39,0.01,100,70,20,20,512,0.25,0.67
BeetleFly,27.5,0.009,100,75,20,20,512,0.25,0.67
BeetleFly,28.66,0.01,100,80,20,20,512,0.25,0.67
BeetleFly,29.21,0.009,100,70,20,20,512,0.25,0.67
BeetleFly,32.2,0.009,100,70,20,20,512,0.25,0.67
BeetleFly,15.7,0.005,100,75,20,20,512,0.25,0.67
BeetleFly,18.38,0.006,100,70,20,20,512,0.25,0.67
BeetleFly,18.54,0.006,100,70,20,20,512,0.25,0.67
BeetleFly,26.41,0.007,100,60,20,20,512,0.25,0.67
BirdChicken,35.6,0.01,100,90,20,20,512,0.25,0.67
BirdChicken,35.67,0.004,100,85,20,20,512,0.25,0.67
BirdChicken,35.7,0.003,100,85,20,20,512,0.25,0.67
BirdChicken,37.06,0.004,100,85,20,20,512,0.25,0.67
BirdChicken,38.23,0.003,100,75,20,20,512,0.25,0.67
BirdChicken,42.92,0.003,100,85,20,20,512,0.25,0.67
BirdChicken,30.51,0.004,100,70,20,20,512,0.25,0.67
BirdChicken,35.97,0.003,100,90,20,20,512,0.25,0.67
BirdChicken,36.69,0.003,100,90,20,20,512,0.25,0.67
BirdChicken,56.82,0.006,100,90,20,20,512,0.25,0.67
BirdChicken,63.46,0.007,100,90,20,20,512,0.25,0.67
BirdChicken,37.77,0.004,100,85,20,20,512,0.25,0.67
BirdChicken,37.87,0.004,100,65,20,20,512,0.25,0.67
BirdChicken,38.13,0.003,100,65,20,20,512,0.25,0.67
BirdChicken,38.3,0.004,100,65,20,20,512,0.25,0.67
BirdChicken,59.82,0.006,100,90,20,20,512,0.25,0.67
BirdChicken,62.83,0.005,100,90,20,20,512,0.25,0.67
BirdChicken,63.09,0.007,100,85,20,20,512,0.25,0.67
BirdChicken,35.88,0.004,100,90,20,20,512,0.25,0.67
BirdChicken,36.84,0.004,100,90,20,20,512,0.25,0.67
BirdChicken,55.74,0.007,100,65,20,20,512,0.25,0.67
BirdChicken,60.14,0.006,100,90,20,20,512,0.25,0.67
BirdChicken,61.18,0.01,100,85,20,20,512,0.25,0.67
BirdChicken,32.38,0.004,100,90,20,20,512,0.25,0.67
BirdChicken,33.98,0.004,100,90,20,20,512,0.25,0.67
BirdChicken,58.54,0.006,100,90,20,20,512,0.25,0.67
BirdChicken,36.22,0.003,100,90,20,20,512,0.25,0.67
BirdChicken,36.47,0.004,100,90,20,20,512,0.25,0.67
BirdChicken,36.84,0.003,100,85,20,20,512,0.25,0.67
BirdChicken,36.91,0.003,100,85,20,20,512,0.25,0.67
BirdChicken,34.25,0.003,100,85,20,20,512,0.25,0.67
BirdChicken,52.63,0.006,100,65,20,20,512,0.25,0.67
BirdChicken,56.61,0.006,100,55,20,20,512,0.25,0.67
BirdChicken,35.89,0.004,100,85,20,20,512,0.25,0.67
BirdChicken,37.48,0.004,100,90,20,20,512,0.25,0.67
BirdChicken,62.73,0.007,100,85,20,20,512,0.25,0.67
BirdChicken,62.54,0.006,100,90,20,20,512,0.25,0.67
BirdChicken,30.35,0.004,100,70,20,20,512,0.25,0.67
BirdChicken,61.49,0.006,100,90,20,20,512,0.25,0.67
BirdChicken,63.01,0.006,100,60,20,20,512,0.25,0.67
BirdChicken,34.9,0.003,100,90,20,20,512,0.25,0.67
BirdChicken,35.83,0.004,100,90,20,20,512,0.25,0.67
BirdChicken,35.89,0.003,100,90,20,20,512,0.25,0.67
BirdChicken,36.54,0.003,100,85,20,20,512,0.25,0.67
BirdChicken,36.65,0.003,100,65,20,20,512,0.25,0.67
BirdChicken,35.01,0.003,100,90,20,20,512,0.25,0.67
BirdChicken,36.07,0.004,100,90,20,20,512,0.25,0.67
BirdChicken,36.47,0.004,100,90,20,20,512,0.25,0.67
BirdChicken,36.79,0.003,100,90,20,20,512,0.25,0.67
BirdChicken,38.33,0.003,100,75,20,20,512,0.25,0.67
BirdChicken,33.2,0.003,100,90,20,20,512,0.25,0.67
BirdChicken,62.14,0.007,100,90,20,20,512,0.25,0.67
BirdChicken,42.33,0.003,100,65,20,20,512,0.25,0.67
BirdChicken,43.76,0.008,100,65,20,20,512,0.25,0.67
BirdChicken,37.57,0.004,100,60,20,20,512,0.25,0.67
BirdChicken,132.46,0.011,100,90,20,20,512,0.25,0.67
BirdChicken,59.79,0.006,100,85,20,20,512,0.25,0.67
BirdChicken,61.84,0.006,100,80,20,20,512,0.25,0.67
BirdChicken,54.39,0.007,100,85,20,20,512,0.25,0.67
BirdChicken,70.51,0.005,100,70,20,20,512,0.25,0.67
BirdChicken,63.51,0.005,100,90,20,20,512,0.25,0.67
BirdChicken,63.82,0.006,100,85,20,20,512,0.25,0.67
BirdChicken,71.57,0.005,100,75,20,20,512,0.25,0.67
BirdChicken,60.78,0.005,100,85,20,20,512,0.25,0.67
BirdChicken,30.93,0.005,100,65,20,20,512,0.25,0.67
BirdChicken,35.24,0.004,100,90,20,20,512,0.25,0.67
BirdChicken,35.65,0.003,100,90,20,20,512,0.25,0.67
BirdChicken,35.66,0.004,100,85,20,20,512,0.25,0.67
BirdChicken,38.92,0.003,100,65,20,20,512,0.25,0.67
BirdChicken,42.17,0.003,100,90,20,20,512,0.25,0.67
BirdChicken,43.69,0.01,100,75,20,20,512,0.25,0.67
BirdChicken,33.68,0.003,100,85,20,20,512,0.25,0.67
BirdChicken,61.69,0.005,100,90,20,20,512,0.25,0.67
BirdChicken,127.37,0.011,100,85,20,20,512,0.25,0.67
BirdChicken,63.67,0.006,100,55,20,20,512,0.25,0.67
BirdChicken,64.33,0.006,100,60,20,20,512,0.25,0.67
BirdChicken,38.36,0.004,100,75,20,20,512,0.25,0.67
BirdChicken,65.2,0.005,100,85,20,20,512,0.25,0.67
BirdChicken,60.07,0.006,100,85,20,20,512,0.25,0.67
BirdChicken,72.08,0.011,100,60,20,20,512,0.25,0.67
BirdChicken,61.59,0.007,100,90,20,20,512,0.25,0.67
BirdChicken,60.4,0.007,100,85,20,20,512,0.25,0.67
BirdChicken,47.48,0.007,100,70,20,20,512,0.25,0.67
BirdChicken,35.66,0.003,100,90,20,20,512,0.25,0.67
BirdChicken,35.71,0.004,100,90,20,20,512,0.25,0.67
BirdChicken,35.71,0.003,100,90,20,20,512,0.25,0.67
BirdChicken,36.05,0.004,100,90,20,20,512,0.25,0.67
BirdChicken,69.75,0.005,100,55,20,20,512,0.25,0.67
BirdChicken,37.39,0.004,100,60,20,20,512,0.25,0.67
BirdChicken,61.47,0.007,100,85,20,20,512,0.25,0.67
BirdChicken,61.95,0.007,100,90,20,20,512,0.25,0.67
BirdChicken,64.64,0.009,100,60,20,20,512,0.25,0.67
BirdChicken,60.34,0.007,100,85,20,20,512,0.25,0.67
BirdChicken,60.94,0.005,100,85,20,20,512,0.25,0.67
BirdChicken,61.18,0.006,100,90,20,20,512,0.25,0.67
BirdChicken,62.18,0.007,100,85,20,20,512,0.25,0.67
BirdChicken,145.15,0.01,100,60,20,20,512,0.25,0.67
BirdChicken,60.98,0.007,100,85,20,20,512,0.25,0.67
BirdChicken,62.17,0.006,100,85,20,20,512,0.25,0.67
BirdChicken,136.81,0.017,100,85,20,20,512,0.25,0.67
Car,515.65,0.021,100,78.3333,60,60,577,0.25,0.67
Car,544.59,0.035,100,81.6667,60,60,577,0.25,0.67
Car,558.24,0.026,100,80,60,60,577,0.25,0.67
Car,558.9,0.034,100,71.6667,60,60,577,0.25,0.67
Car,588.8,0.028,100,80,60,60,577,0.25,0.67
Car,547.54,0.027,100,71.6667,60,60,577,0.25,0.67
Car,548.52,0.026,100,76.6667,60,60,577,0.25,0.67
Car,589.39,0.033,100,83.3333,60,60,577,0.25,0.67
Car,591.25,0.035,100,75,60,60,577,0.25,0.67
Car,570.43,0.029,100,81.6667,60,60,577,0.25,0.67
Car,593.41,0.015,100,75,60,60,577,0.25,0.67
Car,596.93,0.033,100,78.3333,60,60,577,0.25,0.67
Car,599.95,0.03,100,78.3333,60,60,577,0.25,0.67
Car,540.64,0.028,100,81.6667,60,60,577,0.25,0.67
Car,611.87,0.023,100,75,60,60,577,0.25,0.67
Car,614.09,0.023,100,78.3333,60,60,577,0.25,0.67
Car,580.71,0.024,100,73.3333,60,60,577,0.25,0.67
Car,619.37,0.024,100,81.6667,60,60,577,0.25,0.67
Car,621.22,0.031,100,70,60,60,577,0.25,0.67
Car,589.97,0.026,100,80,60,60,577,0.25,0.67
Car,573.71,0.022,100,76.6667,60,60,577,0.25,0.67
Car,560.01,0.036,100,75,60,60,577,0.25,0.67
Car,572.67,0.025,100,71.6667,60,60,577,0.25,0.67
Car,557.44,0.025,100,78.3333,60,60,577,0.25,0.67
Car,551.14,0.03,100,78.3333,60,60,577,0.25,0.67
Car,599.56,0.033,100,80,60,60,577,0.25,0.67
Car,580.01,0.025,100,76.6667,60,60,577,0.25,0.67
Car,647.35,0.031,100,76.6667,60,60,577,0.25,0.67
Car,570.07,0.02,100,76.6667,60,60,577,0.25,0.67
Car,591.52,0.021,100,78.3333,60,60,577,0.25,0.67
Car,553.62,0.039,100,73.3333,60,60,577,0.25,0.67
Car,601.82,0.034,100,76.6667,60,60,577,0.25,0.67
Car,602.56,0.033,100,81.6667,60,60,577,0.25,0.67
Car,566.24,0.021,100,75,60,60,577,0.25,0.67
Car,661.02,0.029,100,76.6667,60,60,577,0.25,0.67
Car,596.62,0.027,100,76.6667,60,60,577,0.25,0.67
Car,635.73,0.04,100,76.6667,60,60,577,0.25,0.67
Car,545.56,0.029,100,71.6667,60,60,577,0.25,0.67
Car,597.65,0.032,100,73.3333,60,60,577,0.25,0.67
Car,589.59,0.024,100,73.3333,60,60,577,0.25,0.67
Car,643.81,0.03,100,80,60,60,577,0.25,0.67
Car,582.08,0.033,100,71.6667,60,60,577,0.25,0.67
Car,536.09,0.031,100,76.6667,60,60,577,0.25,0.67
Car,633.93,0.041,100,71.6667,60,60,577,0.25,0.67
Car,626.76,0.039,100,81.6667,60,60,577,0.25,0.67
Car,562.73,0.024,100,76.6667,60,60,577,0.25,0.67
Car,600.33,0.037,100,78.3333,60,60,577,0.25,0.67
Car,572.81,0.028,100,85,60,60,577,0.25,0.67
Car,578.5,0.032,100,76.6667,60,60,577,0.25,0.67
Car,573.76,0.033,100,80,60,60,577,0.25,0.67
Car,588.04,0.036,100,80,60,60,577,0.25,0.67
Car,577.69,0.025,100,76.6667,60,60,577,0.25,0.67
Car,625.97,0.032,100,76.6667,60,60,577,0.25,0.67
Car,627.83,0.033,100,78.3333,60,60,577,0.25,0.67
Car,599.3,0.027,100,81.6667,60,60,577,0.25,0.67
Car,657.77,0.028,100,68.3333,60,60,577,0.25,0.67
Car,591.29,0.028,100,75,60,60,577,0.25,0.67
Car,600.38,0.022,100,76.6667,60,60,577,0.25,0.67
Car,602.47,0.039,100,76.6667,60,60,577,0.25,0.67
Car,605.25,0.032,100,80,60,60,577,0.25,0.67
Car,599.25,0.021,100,78.3333,60,60,577,0.25,0.67
Car,655.31,0.033,100,73.3333,60,60,577,0.25,0.67
Car,614.48,0.032,100,70,60,60,577,0.25,0.67
Car,635.47,0.033,100,70,60,60,577,0.25,0.67
Car,874.58,0.045,100,78.3333,60,60,577,0.25,0.67
Car,901.24,0.069,100,78.3333,60,60,577,0.25,0.67
Car,948.88,0.041,100,76.6667,60,60,577,0.25,0.67
Car,919.08,0.048,100,80,60,60,577,0.25,0.67
Car,969.64,0.069,100,81.6667,60,60,577,0.25,0.67
Car,937.39,0.045,100,78.3333,60,60,577,0.25,0.67
Car,926.68,0.07,100,71.6667,60,60,577,0.25,0.67
Car,955.25,0.041,100,80,60,60,577,0.25,0.67
Car,1004.68,0.059,100,80,60,60,577,0.25,0.67
Car,949.12,0.064,100,70,60,60,577,0.25,0.67
Car,1014.97,0.062,100,78.3333,60,60,577,0.25,0.67
Car,893.19,0.054,100,71.6667,60,60,577,0.25,0.67
Car,958.19,0.043,100,76.6667,60,60,577,0.25,0.67
Car,958.31,0.064,100,78.3333,60,60,577,0.25,0.67
Car,979.62,0.07,100,75,60,60,577,0.25,0.67
Car,997.44,0.033,100,76.6667,60,60,577,0.25,0.67
Car,991.98,0.053,100,71.6667,60,60,577,0.25,0.67
Car,1031.36,0.054,100,75,60,60,577,0.25,0.67
Car,1005.47,0.061,100,80,60,60,577,0.25,0.67
Car,921.61,0.06,100,76.6667,60,60,577,0.25,0.67
Car,994.07,0.063,100,75,60,60,577,0.25,0.67
Car,994.2,0.057,100,78.3333,60,60,577,0.25,0.67
Car,945.22,0.062,100,73.3333,60,60,577,0.25,0.67
Car,1002.29,0.048,100,75,60,60,577,0.25,0.67
Car,1019.86,0.054,100,75,60,60,577,0.25,0.67
Car,968.62,0.056,100,70,60,60,577,0.25,0.67
Car,1139.61,0.051,100,71.6667,60,60,577,0.25,0.67
Car,1059.01,0.05,100,78.3333,60,60,577,0.25,0.67
Car,1065.08,0.066,100,71.6667,60,60,577,0.25,0.67
Car,1116.17,0.049,100,70,60,60,577,0.25,0.67
Car,1133.75,0.053,100,75,60,60,577,0.25,0.67
Car,1123.91,0.045,100,76.6667,60,60,577,0.25,0.67
Car,1104.43,0.068,100,73.3333,60,60,577,0.25,0.67
Car,2026.53,0.114,100,76.6667,60,60,577,0.25,0.67
Car,2073.93,0.128,100,83.3333,60,60,577,0.25,0.67
Car,2290.19,0.106,100,71.6667,60,60,577,0.25,0.67
CBF,1.15,0.062,100,84.5556,30,900,128,0.25,0.67
CBF,0.53,0.041,100,92.7778,30,900,128,0.25,0.67
CBF,0.71,0.062,100,86.7778,30,900,128,0.25,0.67
CBF,0.63,0.057,100,83.4444,30,900,128,0.25,0.67
CBF,0.78,0.062,100,93,30,900,128,0.25,0.67
CBF,0.32,0.037,100,75.4444,30,900,128,0.25,0.67
CBF,0.35,0.029,100,96.2222,30,900,128,0.25,0.67
CBF,0.61,0.055,100,86.2222,30,900,128,0.25,0.67
CBF,1.17,0.056,100,82.7778,30,900,128,0.25,0.67
CBF,0.6,0.064,100,91.7778,30,900,128,0.25,0.67
CBF,0.65,0.054,100,85.7778,30,900,128,0.25,0.67
CBF,1.13,0.05,100,86.7778,30,900,128,0.25,0.67
CBF,0.55,0.051,100,95,30,900,128,0.25,0.67
CBF,0.56,0.054,100,87.3333,30,900,128,0.25,0.67
CBF,1.06,0.047,100,91,30,900,128,0.25,0.67
CBF,0.52,0.056,100,84.3333,30,900,128,0.25,0.67
CBF,0.54,0.05,100,85.2222,30,900,128,0.25,0.67
CBF,0.41,0.031,100,83.3333,30,900,128,0.25,0.67
CBF,0.63,0.051,100,79.5556,30,900,128,0.25,0.67
CBF,0.73,0.055,100,88.5556,30,900,128,0.25,0.67
CBF,0.39,0.035,100,79.7778,30,900,128,0.25,0.67
CBF,0.55,0.05,100,87.1111,30,900,128,0.25,0.67
CBF,0.59,0.059,100,86.5556,30,900,128,0.25,0.67
CBF,1.19,0.048,100,86.7778,30,900,128,0.25,0.67
CBF,0.57,0.055,100,88.4444,30,900,128,0.25,0.67
CBF,0.61,0.054,100,86.5556,30,900,128,0.25,0.67
CBF,0.76,0.047,100,90.6667,30,900,128,0.25,0.67
CBF,1.16,0.054,100,95.7778,30,900,128,0.25,0.67
CBF,0.59,0.045,100,93.7778,30,900,128,0.25,0.67
CBF,0.66,0.051,100,92.1111,30,900,128,0.25,0.67
CBF,0.67,0.056,100,95.6667,30,900,128,0.25,0.67
CBF,0.93,0.049,100,83.3333,30,900,128,0.25,0.67
CBF,0.54,0.055,100,94.8889,30,900,128,0.25,0.67
CBF,0.38,0.028,100,91,30,900,128,0.25,0.67
CBF,0.47,0.054,100,84.4444,30,900,128,0.25,0.67
CBF,0.62,0.045,100,86.7778,30,900,128,0.25,0.67
CBF,0.49,0.045,100,90.5556,30,900,128,0.25,0.67
CBF,0.62,0.05,100,94.8889,30,900,128,0.25,0.67
CBF,0.35,0.034,100,93.7778,30,900,128,0.25,0.67
CBF,0.56,0.051,100,81.6667,30,900,128,0.25,0.67
CBF,0.61,0.063,100,91.5556,30,900,128,0.25,0.67
CBF,1.09,0.06,100,93.7778,30,900,128,0.25,0.67
CBF,0.54,0.053,100,91.6667,30,900,128,0.25,0.67
CBF,0.53,0.052,100,79.7778,30,900,128,0.25,0.67
CBF,0.67,0.043,100,94.4444,30,900,128,0.25,0.67
CBF,0.58,0.047,100,91.1111,30,900,128,0.25,0.67
CBF,1.17,0.052,100,86.3333,30,900,128,0.25,0.67
CBF,0.54,0.051,100,91.4444,30,900,128,0.25,0.67
CBF,0.66,0.06,100,93.3333,30,900,128,0.25,0.67
CBF,0.64,0.048,100,91.7778,30,900,128,0.25,0.67
CBF,0.83,0.05,100,91.3333,30,900,128,0.25,0.67
CBF,1.22,0.045,100,91,30,900,128,0.25,0.67
CBF,1.2,0.042,100,91.2222,30,900,128,0.25,0.67
CBF,0.66,0.046,100,94,30,900,128,0.25,0.67
CBF,0.44,0.035,100,85.2222,30,900,128,0.25,0.67
CBF,0.55,0.05,100,80.3333,30,900,128,0.25,0.67
CBF,0.53,0.061,100,89.8889,30,900,128,0.25,0.67
CBF,0.57,0.062,100,86.7778,30,900,128,0.25,0.67
CBF,0.66,0.051,100,91.2222,30,900,128,0.25,0.67
CBF,0.42,0.029,100,94.3333,30,900,128,0.25,0.67
CBF,0.84,0.048,100,91.3333,30,900,128,0.25,0.67
CBF,0.83,0.062,100,92.2222,30,900,128,0.25,0.67
CBF,1.27,0.052,100,86.1111,30,900,128,0.25,0.67
CBF,0.49,0.047,100,95,30,900,128,0.25,0.67
CBF,0.61,0.051,100,90.4444,30,900,128,0.25,0.67
CBF,0.65,0.049,100,90.4444,30,900,128,0.25,0.67
CBF,0.73,0.048,100,93.6667,30,900,128,0.25,0.67
CBF,1.02,0.045,100,88.5556,30,900,128,0.25,0.67
CBF,0.54,0.049,100,90.5556,30,900,128,0.25,0.67
CBF,0.59,0.042,100,94.5556,30,900,128,0.25,0.67
CBF,0.7,0.044,100,89,30,900,128,0.25,0.67
CBF,0.77,0.043,100,93,30,900,128,0.25,0.67
CBF,0.91,0.058,100,93.6667,30,900,128,0.25,0.67
CBF,1.09,0.063,100,91.2222,30,900,128,0.25,0.67
CBF,0.54,0.054,100,84.8889,30,900,128,0.25,0.67
CBF,0.39,0.03,100,90.2222,30,900,128,0.25,0.67
CBF,0.62,0.055,100,87.3333,30,900,128,0.25,0.67
CBF,0.74,0.044,100,88.7778,30,900,128,0.25,0.67
CBF,0.67,0.05,100,90.3333,30,900,128,0.25,0.67
CBF,0.87,0.05,100,87,30,900,128,0.25,0.67
CBF,0.41,0.032,100,83.4444,30,900,128,0.25,0.67
CBF,0.56,0.049,100,91.2222,30,900,128,0.25,0.67
CBF,0.7,0.058,100,86.1111,30,900,128,0.25,0.67
CBF,0.63,0.05,100,86.7778,30,900,128,0.25,0.67
CBF,0.62,0.051,100,91.2222,30,900,128,0.25,0.67
CBF,0.66,0.055,100,83,30,900,128,0.25,0.67
CBF,0.72,0.045,100,89.4444,30,900,128,0.25,0.67
CBF,0.58,0.048,100,94.3333,30,900,128,0.25,0.67
CBF,1.08,0.054,100,88.1111,30,900,128,0.25,0.67
CBF,0.58,0.047,100,89.4444,30,900,128,0.25,0.67
CBF,0.57,0.055,100,83.6667,30,900,128,0.25,0.67
CBF,0.65,0.061,100,94.4444,30,900,128,0.25,0.67
CBF,0.71,0.064,100,83.3333,30,900,128,0.25,0.67
CBF,1.21,0.056,100,85.4444,30,900,128,0.25,0.67
CBF,1.31,0.054,100,95.4444,30,900,128,0.25,0.67
CBF,0.73,0.05,100,84.2222,30,900,128,0.25,0.67
CBF,0.38,0.03,100,95.5556,30,900,128,0.25,0.67
CBF,0.57,0.053,100,89.6667,30,900,128,0.25,0.67
CBF,0.59,0.044,100,95,30,900,128,0.25,0.67
CBF,0.64,0.051,100,91.2222,30,900,128,0.25,0.67
Coffee,1.11,0.004,100,92.8571,28,28,286,0.25,0.67
Coffee,1.12,0.006,100,96.4286,28,28,286,0.25,0.67
Coffee,1.17,0.006,100,82.1429,28,28,286,0.25,0.67
Coffee,1.18,0.005,100,96.4286,28,28,286,0.25,0.67
Coffee,1.24,0.007,100,85.7143,28,28,286,0.25,0.67
Coffee,1.43,0.003,100,92.8571,28,28,286,0.25,0.67
Coffee,0.76,0.002,100,92.8571,28,28,286,0.25,0.67
Coffee,0.75,0.003,100,92.8571,28,28,286,0.25,0.67
Coffee,1.1,0.004,100,92.8571,28,28,286,0.25,0.67
Coffee,1.12,0.003,100,92.8571,28,28,286,0.25,0.67
Coffee,1.12,0.006,100,92.8571,28,28,286,0.25,0.67
Coffee,1.16,0.006,100,85.7143,28,28,286,0.25,0.67
Coffee,1.18,0.006,100,92.8571,28,28,286,0.25,0.67
Coffee,1.25,0.005,100,92.8571,28,28,286,0.25,0.67
Coffee,1.25,0.006,100,89.2857,28,28,286,0.25,0.67
Coffee,1.36,0.007,100,92.8571,28,28,286,0.25,0.67
Coffee,1.73,0.005,100,92.8571,28,28,286,0.25,0.67
Coffee,0.77,0.004,100,85.7143,28,28,286,0.25,0.67
Coffee,1.12,0.003,100,92.8571,28,28,286,0.25,0.67
Coffee,1.14,0.005,100,92.8571,28,28,286,0.25,0.67
Coffee,1.51,0.006,100,92.8571,28,28,286,0.25,0.67
Coffee,1.25,0.005,100,92.8571,28,28,286,0.25,0.67
Coffee,0.76,0.004,100,92.8571,28,28,286,0.25,0.67
Coffee,0.77,0.002,100,92.8571,28,28,286,0.25,0.67
Coffee,0.79,0.004,100,92.8571,28,28,286,0.25,0.67
Coffee,0.8,0.002,100,92.8571,28,28,286,0.25,0.67
Coffee,1.12,0.004,100,85.7143,28,28,286,0.25,0.67
Coffee,1.14,0.006,100,92.8571,28,28,286,0.25,0.67
Coffee,1.13,0.005,100,92.8571,28,28,286,0.25,0.67
Coffee,1.24,0.004,100,89.2857,28,28,286,0.25,0.67
Coffee,1.19,0.006,100,89.2857,28,28,286,0.25,0.67
Coffee,1.18,0.007,100,89.2857,28,28,286,0.25,0.67
Coffee,1.29,0.004,100,92.8571,28,28,286,0.25,0.67
Coffee,1.4,0.006,100,96.4286,28,28,286,0.25,0.67
Coffee,0.78,0.002,100,92.8571,28,28,286,0.25,0.67
Coffee,0.75,0.004,100,92.8571,28,28,286,0.25,0.67
